session,classification,signal,q,body_total,source,topics,is_ai,title,url,path,body_head_240
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,32061,en.wikipedia.org,Color & Palette|Web & UI,0,Netcode - Wikipedia,https://en.wikipedia.org/wiki/Netcode,,# Netcode - Wikipedia  URL: https://en.wikipedia.org/wiki/Netcode Fetched: 2026-06-03T17:41:37.243294 Published: 2009-04-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,40644,en.wikipedia.org,Color & Palette|Color & Vision Science,0,Visual arts - Wikipedia,https://en.wikipedia.org/wiki/Visual_art,,# Visual arts - Wikipedia  URL: https://en.wikipedia.org/wiki/Visual_art Fetched: 2026-06-03T17:42:34.600191 Published: 2009-10-02 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,8731,en.wikipedia.org,Color & Palette,0,Alfred Dunhill - Wikipedia,https://en.wikipedia.org/wiki/Alfred_Dunhill,,# Alfred Dunhill - Wikipedia  URL: https://en.wikipedia.org/wiki/Alfred_Dunhill Fetched: 2026-06-03T17:42:39.157715 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,12987,en.wikipedia.org,Color & Palette,0,Boilermaker - Wikipedia,https://en.wikipedia.org/wiki/Boilermaker,,"# Boilermaker - Wikipedia  URL: https://en.wikipedia.org/wiki/Boilermaker Fetched: 2026-06-03T17:43:22.847022 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,43818,en.wikipedia.org,Color & Palette|Editorial & Print|Web & UI,0,Smart growth - Wikipedia,https://en.wikipedia.org/wiki/Smart_growth,,# Smart growth - Wikipedia  URL: https://en.wikipedia.org/wiki/Smart_growth Fetched: 2026-06-03T17:47:57.641993 Published: 2012-07-25 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,6361,ar.wikipedia.org,Color & Palette,0,آرنه ياكوبسن - ويكيبيديا,https://ar.wikipedia.org/w/index.php?title=%D8%A2%D8%B1%D9%86%D9%87_%D9%8A%D8%A7%D9%83%D9%88%D8%A8%D8%B3%D9%86&amp%3Boldid=74470389,,# آرنه ياكوبسن - ويكيبيديا  URL: https://ar.wikipedia.org/w/index.php?title=%D8%A2%D8%B1%D9%86%D9%87_%D9%8A%D8%A7%D9%83%D9%88%D8%A8%D8%B3%D9%86&amp%3Boldid=74470389 Fetched: 2026-06-03T17:48:48.522637 Source: <function main.<locals>.<lambda
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,11130,en.wikipedia.org,Color & Palette,0,Man camp - Wikipedia,https://en.wikipedia.org/wiki/Man_camp,,# Man camp - Wikipedia  URL: https://en.wikipedia.org/wiki/Man_camp Fetched: 2026-06-03T17:50:12.521403 Published: 2011-11-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,12192,en.wikipedia.org,Color & Palette,0,CASBEE - Wikipedia,https://en.wikipedia.org/wiki/CASBEE,,"# CASBEE - Wikipedia  URL: https://en.wikipedia.org/wiki/CASBEE Fetched: 2026-06-03T17:51:06.777288 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 12192 c"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,38962,en.wikipedia.org,Color & Palette|Material & 3D,0,Nitrogen fixation - Wikipedia,https://en.wikipedia.org/wiki/Nitrogen_fixation,,# Nitrogen fixation - Wikipedia  URL: https://en.wikipedia.org/wiki/Nitrogen_fixation Fetched: 2026-06-03T17:54:50.041267 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 400
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,8483,en.wikipedia.org,Color & Palette,0,Three Smiths Statue - Wikipedia,https://en.wikipedia.org/wiki/Three_Smiths_Statue,,# Three Smiths Statue - Wikipedia  URL: https://en.wikipedia.org/wiki/Three_Smiths_Statue Fetched: 2026-06-03T17:54:53.926231 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,82581,en.wikipedia.org,Color & Palette,0,Trademark - Wikipedia,https://en.wikipedia.org/wiki/Registered_trademark,,# Trademark - Wikipedia  URL: https://en.wikipedia.org/wiki/Registered_trademark Fetched: 2026-06-03T17:54:57.949964 Published: 2019-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  #
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,6361,ar.wikipedia.org,Color & Palette,0,آرنه ياكوبسن - ويكيبيديا,https://ar.wikipedia.org/w/index.php?title=%D8%A2%D8%B1%D9%86%D9%87_%D9%8A%D8%A7%D9%83%D9%88%D8%A8%D8%B3%D9%86&amp%3Baction=edit&amp%3Bsection=2,,# آرنه ياكوبسن - ويكيبيديا  URL: https://ar.wikipedia.org/w/index.php?title=%D8%A2%D8%B1%D9%86%D9%87_%D9%8A%D8%A7%D9%83%D9%88%D8%A8%D8%B3%D9%86&amp%3Baction=edit&amp%3Bsection=2 Fetched: 2026-06-03T17:57:59.133638 Source: <function main.<lo
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,63502,en.wikipedia.org,Color & Palette,0,Epcot - Wikipedia,https://en.wikipedia.org/wiki/EPCOT_Center,,# Epcot - Wikipedia  URL: https://en.wikipedia.org/wiki/EPCOT_Center Fetched: 2026-06-03T18:01:15.671304 Published: 2015-05-23 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (firs
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9276,en.wikipedia.org,Color & Palette|Process & Studio,0,Eastmancolor - Wikipedia,https://en.wikipedia.org/wiki/Warner_Color,,# Eastmancolor - Wikipedia  URL: https://en.wikipedia.org/wiki/Warner_Color Fetched: 2026-06-03T18:18:54.064784 Published: 2010-09-09 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,77062,en.wikipedia.org,Color & Palette,0,Permaculture - Wikipedia,https://en.wikipedia.org/wiki/Permaculture,,# Permaculture - Wikipedia  URL: https://en.wikipedia.org/wiki/Permaculture Fetched: 2026-06-03T18:20:10.118695 Published: 2021-03-11 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Bod
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,23726,en.wikipedia.org,Color & Palette,0,Graduate real estate education in the United States - Wikipedia,https://en.wikipedia.org/wiki/Graduate_real_estate_education,,# Graduate real estate education in the United States - Wikipedia  URL: https://en.wikipedia.org/wiki/Graduate_real_estate_education Fetched: 2026-06-03T18:21:13.025909 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 C
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9109,en.wikipedia.org,Color & Palette,0,Kulttuuritalo - Wikipedia,https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Baction=edit&amp%3Bsection=3,,# Kulttuuritalo - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Baction=edit&amp%3Bsection=3 Fetched: 2026-06-03T18:24:31.508047 Published: 2023-08-28 Source: <function main.<locals>.<lambda> at 0x1057ae980> 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,10382,en.wikipedia.org,Color & Palette,0,Juhani Pallasmaa - Wikipedia,https://en.wikipedia.org/wiki/Juhani_Pallasmaa,,# Juhani Pallasmaa - Wikipedia  URL: https://en.wikipedia.org/wiki/Juhani_Pallasmaa Fetched: 2026-06-03T18:29:06.746650 Published: 2010-04-05 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,57131,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Music & Album,0,Vernacular architecture - Wikipedia,https://en.wikipedia.org/wiki/Vernacular_architecture,,# Vernacular architecture - Wikipedia  URL: https://en.wikipedia.org/wiki/Vernacular_architecture Fetched: 2026-06-03T18:29:49.648917 Published: 2008-06-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,44925,en.wikipedia.org,Color & Palette,0,Optical illusion - Wikipedia,https://en.wikipedia.org/wiki/Optical_illusion,,# Optical illusion - Wikipedia  URL: https://en.wikipedia.org/wiki/Optical_illusion Fetched: 2026-06-03T18:30:48.004513 Published: 2008-06-03 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,15910,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Web & UI,0,Gold Dome - Wikipedia,https://en.wikipedia.org/wiki/Gold_Dome,,# Gold Dome - Wikipedia  URL: https://en.wikipedia.org/wiki/Gold_Dome Fetched: 2026-06-03T18:33:40.787446 Published: 2015-09-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (fir
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,56479,en.wikipedia.org,Color & Palette,0,List of Crayola crayon colors - Wikipedia,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors,,# List of Crayola crayon colors - Wikipedia  URL: https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors Fetched: 2026-06-03T18:37:28.521407 Published: 2012-11-17 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Cl
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,19935,en.wikipedia.org,Color & Palette,0,Color wheel - Wikipedia,https://en.wikipedia.org/wiki/Color_wheel,,"# Color wheel - Wikipedia  URL: https://en.wikipedia.org/wiki/Color_wheel Fetched: 2026-06-03T18:37:43.876254 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9109,en.wikipedia.org,Color & Palette,0,Kulttuuritalo - Wikipedia,https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Baction=edit&amp%3Bsection=5,,# Kulttuuritalo - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Kulttuuritalo&amp%3Baction=edit&amp%3Bsection=5 Fetched: 2026-06-03T18:40:21.448892 Published: 2023-08-28 Source: <function main.<locals>.<lambda> at 0x1057ae980> 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,27178,en.wikipedia.org,Color & Palette,0,Wicked problem - Wikipedia,https://en.wikipedia.org/wiki/Wicked_problem,,# Wicked problem - Wikipedia  URL: https://en.wikipedia.org/wiki/Wicked_problem Fetched: 2026-06-03T18:41:23.733831 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,27005,en.wikipedia.org,Color & Palette|Process & Studio,0,Conceptual model - Wikipedia,https://en.wikipedia.org/wiki/Model_(abstract),,# Conceptual model - Wikipedia  URL: https://en.wikipedia.org/wiki/Model_(abstract) Fetched: 2026-06-03T18:49:18.556258 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,28624,en.wikipedia.org,Color & Palette|Web & UI,0,Apple community - Wikipedia,https://en.wikipedia.org/wiki/IMore,,# Apple community - Wikipedia  URL: https://en.wikipedia.org/wiki/IMore Fetched: 2026-06-03T18:50:36.844999 Published: 2010-01-29 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (f
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,11896,en.wikipedia.org,Color & Palette|Branding & Identity,0,Passing off - Wikipedia,https://en.wikipedia.org/wiki/Passing_off,,"# Passing off - Wikipedia  URL: https://en.wikipedia.org/wiki/Passing_off Fetched: 2026-06-03T18:52:11.129024 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,18014,en.wikipedia.org,Color & Palette|Material & 3D,0,Line engraving - Wikipedia,https://en.wikipedia.org/wiki/Line_engraving,,# Line engraving - Wikipedia  URL: https://en.wikipedia.org/wiki/Line_engraving Fetched: 2026-06-03T18:53:17.483305 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,19524,en.wikipedia.org,Color & Palette,0,Urban planning in the Czech Republic - Wikipedia,https://en.wikipedia.org/wiki/Urban_planning_in_the_Czech_Republic,,# Urban planning in the Czech Republic - Wikipedia  URL: https://en.wikipedia.org/wiki/Urban_planning_in_the_Czech_Republic Fetched: 2026-06-03T18:53:24.052004 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classifica
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,13545,en.wikipedia.org,Color & Palette,0,Outdoor advertising - Wikipedia,https://en.wikipedia.org/w/index.php?title=Outdoor_advertising&amp%3Baction=edit,,# Outdoor advertising - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Outdoor_advertising&amp%3Baction=edit Fetched: 2026-06-03T18:57:09.836735 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classificatio
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,13158,web.archive.org,Typography & Type|Color & Palette|Web & UI,0,E-Learning ISSN 2042-7530 - Volume 7 Issue 3 (2010) Contents,https://web.archive.org/web/20121114122744/http://www.wwwords.co.uk/elea/content/pdfs/7/issue7_3.asp,,# E-Learning ISSN 2042-7530 - Volume 7 Issue 3 (2010) Contents  URL: https://web.archive.org/web/20121114122744/http://www.wwwords.co.uk/elea/content/pdfs/7/issue7_3.asp Fetched: 2026-06-03T19:00:53.557169 Source: <function main.<locals>.<l
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,44611,en.wikipedia.org,Color & Palette,0,Jonathan Hickman - Wikipedia,https://en.wikipedia.org/wiki/Jonathan_Hickman,,# Jonathan Hickman - Wikipedia  URL: https://en.wikipedia.org/wiki/Jonathan_Hickman Fetched: 2026-06-03T19:03:24.281799 Published: 2008-12-03 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,36861,en.wikipedia.org,Color & Palette|Editorial & Print,0,Printmaking - Wikipedia,https://en.wikipedia.org/wiki/Printmaker,,# Printmaking - Wikipedia  URL: https://en.wikipedia.org/wiki/Printmaker Fetched: 2026-06-03T19:03:25.675222 Published: 2019-04-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,22475,en.wikipedia.org,Color & Palette|Music & Album,0,Sex trafficking in Japan - Wikipedia,https://en.wikipedia.org/wiki/Sex_trafficking_in_Japan,,# Sex trafficking in Japan - Wikipedia  URL: https://en.wikipedia.org/wiki/Sex_trafficking_in_Japan Fetched: 2026-06-03T19:03:40.526909 Published: 2017-05-15 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classificati
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,6652,de.wikipedia.org,,0,Cliff Bleszinski,https://de.wikipedia.org/wiki/Cliff_Bleszinski,,# Cliff Bleszinski  URL: https://de.wikipedia.org/wiki/Cliff_Bleszinski Fetched: 2026-06-03T19:05:30.626134 Published: 2008-11-03 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (f
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,10004,en.wikipedia.org,Color & Palette,0,Cost-effectiveness analysis - Wikipedia,https://en.wikipedia.org/wiki/Cost-effectiveness_analysis,,# Cost-effectiveness analysis - Wikipedia  URL: https://en.wikipedia.org/wiki/Cost-effectiveness_analysis Fetched: 2026-06-03T19:06:33.686269 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,14985,en.wikipedia.org,Color & Palette,0,Sensory design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Sensory_design&amp%3Baction=edit&amp%3Bsection=9,,# Sensory design - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Sensory_design&amp%3Baction=edit&amp%3Bsection=9 Fetched: 2026-06-03T19:06:35.023399 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classif
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,26566,en.wikipedia.org,Color & Palette,0,Game art design - Wikipedia,https://en.wikipedia.org/w/index.php?title=Game_art_design&amp%3Baction=edit&amp%3Bsection=3,,# Game art design - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Game_art_design&amp%3Baction=edit&amp%3Bsection=3 Fetched: 2026-06-03T19:07:16.170264 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Class
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,30735,en.wikipedia.org,Color & Palette,0,List of games by Epic Games - Wikipedia,https://en.wikipedia.org/wiki/List_of_games_by_Epic_Games,,# List of games by Epic Games - Wikipedia  URL: https://en.wikipedia.org/wiki/List_of_games_by_Epic_Games Fetched: 2026-06-03T19:07:47.355993 Published: 2019-11-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classi
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,23950,en.wikipedia.org,Color & Palette|Web & UI,0,City and Guilds of London Art School - Wikipedia,https://en.wikipedia.org/wiki/City_and_Guilds_of_London_Art_School,,# City and Guilds of London Art School - Wikipedia  URL: https://en.wikipedia.org/wiki/City_and_Guilds_of_London_Art_School Fetched: 2026-06-03T19:08:20.119599 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classifica
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,15544,en.wikipedia.org,Color & Palette,0,Achievement (video games) - Wikipedia,https://en.wikipedia.org/wiki/Achievement_(video_games),,# Achievement (video games) - Wikipedia  URL: https://en.wikipedia.org/wiki/Achievement_(video_games) Fetched: 2026-06-03T19:08:29.057752 Published: 2013-10-26 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classifica
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,73466,en.wikipedia.org,Color & Palette,0,Social science - Wikipedia,https://en.wikipedia.org/wiki/Social_science,,# Social science - Wikipedia  URL: https://en.wikipedia.org/wiki/Social_science Fetched: 2026-06-03T19:08:55.621239 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,8839,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Web & UI,0,"Radisson Collection Royal Hotel, Copenhagen - Wikipedia",https://en.wikipedia.org/w/index.php?title=Radisson_Blu_Royal_Hotel%2C_Copenhagen&amp%3Bredirect=no,,"# Radisson Collection Royal Hotel, Copenhagen - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Radisson_Blu_Royal_Hotel%2C_Copenhagen&amp%3Bredirect=no Fetched: 2026-06-03T19:08:58.449466 Published: 1994-08-12 Source: <function "
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,82541,en.wikipedia.org,Color & Palette,0,Trademark - Wikipedia,https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=1,,# Trademark - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=1 Fetched: 2026-06-03T19:10:07.041609 Published: 2019-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality:
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,48170,en.wikipedia.org,Color & Palette,0,Global governance - Wikipedia,https://en.wikipedia.org/wiki/Global_governance,,# Global governance - Wikipedia  URL: https://en.wikipedia.org/wiki/Global_governance Fetched: 2026-06-03T19:10:43.586432 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 400
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,82541,en.wikipedia.org,Color & Palette,0,Trademark - Wikipedia,https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=10,,# Trademark - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=10 Fetched: 2026-06-03T19:11:18.241254 Published: 2019-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,74228,en.wikipedia.org,Color & Palette,0,HSL and HSV - Wikipedia,https://en.wikipedia.org/wiki/HSL_and_HSV,,"# HSL and HSV - Wikipedia  URL: https://en.wikipedia.org/wiki/HSL_and_HSV Fetched: 2026-06-03T19:11:19.646473 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,21344,en.wikipedia.org,Color & Palette,0,Glass art - Wikipedia,https://en.wikipedia.org/wiki/Glass_art,,"# Glass art - Wikipedia  URL: https://en.wikipedia.org/wiki/Glass_art Fetched: 2026-06-03T19:11:54.771917 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, total 2"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,6980,sv.wikipedia.org,Typography & Type|Color & Palette,0,Inredningsarkitektur,https://sv.wikipedia.org/wiki/Inredningsarkitektur,,# Inredningsarkitektur  URL: https://sv.wikipedia.org/wiki/Inredningsarkitektur Fetched: 2026-06-03T19:12:01.742576 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 char
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,45265,en.wikipedia.org,Color & Palette|Branding & Identity,0,Brand management - Wikipedia,https://en.wikipedia.org/wiki/Brand_strategy,,# Brand management - Wikipedia  URL: https://en.wikipedia.org/wiki/Brand_strategy Fetched: 2026-06-03T19:12:04.302927 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 ch
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,82541,en.wikipedia.org,Color & Palette,0,Trademark - Wikipedia,https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=26,,# Trademark - Wikipedia  URL: https://en.wikipedia.org/w/index.php?title=Trademark&amp%3Baction=edit&amp%3Bsection=26 Fetched: 2026-06-03T19:12:07.031333 Published: 2019-06-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,9794,en.wikipedia.org,Color & Palette,0,David Schmeidler - Wikipedia,https://en.wikipedia.org/wiki/David_Schmeidler,,# David Schmeidler - Wikipedia  URL: https://en.wikipedia.org/wiki/David_Schmeidler Fetched: 2026-06-03T19:12:08.317765 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,130650,en.wikipedia.org,Typography & Type|Color & Palette,0,Flag of the United States - Wikipedia,https://en.wikipedia.org/wiki/Flag_of_the_United_States,,# Flag of the United States - Wikipedia  URL: https://en.wikipedia.org/wiki/Flag_of_the_United_States Fetched: 2026-06-03T19:12:09.629148 Published: 2013-07-04 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classifica
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,19915,en.wikipedia.org,Color & Palette,0,Cadbury Dairy Milk - Wikipedia,https://en.wikipedia.org/wiki/Cadbury_Dairy_Milk,,# Cadbury Dairy Milk - Wikipedia  URL: https://en.wikipedia.org/wiki/Cadbury_Dairy_Milk Fetched: 2026-06-03T19:12:37.748199 Published: 2007-07-11 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSI
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,46856,en.wikipedia.org,Color & Palette,0,Historicism - Wikipedia,https://en.wikipedia.org/wiki/Historicism,,"# Historicism - Wikipedia  URL: https://en.wikipedia.org/wiki/Historicism Fetched: 2026-06-03T19:13:06.218695 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,46355,en.wikipedia.org,Color & Palette,0,Vertical integration - Wikipedia,https://en.wikipedia.org/wiki/Vertical_integration,,# Vertical integration - Wikipedia  URL: https://en.wikipedia.org/wiki/Vertical_integration Fetched: 2026-06-03T19:13:07.532573 Published: 2019-07-15 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCL
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,22617,en.wikipedia.org,Color & Palette|Web & UI,0,List of National Historic Sites of Canada in Quebec City - Wikipedia,https://en.wikipedia.org/wiki/List_of_National_Historic_Sites_of_Canada_in_Quebec_City,,# List of National Historic Sites of Canada in Quebec City - Wikipedia  URL: https://en.wikipedia.org/wiki/List_of_National_Historic_Sites_of_Canada_in_Quebec_City Fetched: 2026-06-03T19:13:25.297757 Source: <function main.<locals>.<lambda>
v1-PROMPT-EXPLORE,UNCLASSIFIED,4,0.90,37461,en.wikipedia.org,Color & Palette,0,Suomenlinna - Wikipedia,https://en.wikipedia.org/wiki/Suomenlinna,,"# Suomenlinna - Wikipedia  URL: https://en.wikipedia.org/wiki/Suomenlinna Fetched: 2026-06-03T19:14:21.045168 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.9 Classification: UNCLASSIFIED  ## Body (first 4000 chars, tot"
